id,fecha,año,mes,semana,turno,maquina,sintoma,areas,minutos,observaciones
L1,04-12-2023,2023,dic,50,Turno Tarde,Prime,Trabamiento brazo,Paros Menores,1.68,
L4,04-12-2023,2023,dic,50,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.35,
L4,04-12-2023,2023,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.33,
L3,04-12-2023,2023,dic,50,Turno Día,Lavadora de Botellas,Cai­da de botellas salida de la lavadora,Paros Menores,1.25,
L4,04-12-2023,2023,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.18,
L3,04-12-2023,2023,dic,50,Turno Día,Lavadora de Botellas,Cai­da de botellas salida de la lavadora,Paros Menores,1.11,
L4,04-12-2023,2023,dic,50,Turno Día,Lavadora de Botellas,trabamiento de botella en entrada,Paros Menores,1.1,
L3,04-12-2023,2023,dic,50,Turno Día,Lavadora de Botellas,Cai­da de botellas salida de la lavadora,Paros Menores,1.09,
L4,04-12-2023,2023,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.03,
L1,04-12-2023,2023,dic,50,Turno Tarde,Capsuladora,Tapa girada cabezal N 4,Paros Menores,1,
L4,04-12-2023,2023,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.33,
L4,04-12-2023,2023,dic,50,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,0.23,
L4,04-12-2023,2023,dic,50,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,0.18,
L4,05-12-2023,2023,dic,50,Turno Día,Omnivision,Ajuste electrico o mecanico,Mecánico,56.8,Base donde se aperna escote de botella para labio superior dañada 
L3,05-12-2023,2023,dic,50,Turno Noche,Transporte,Cambio o Reparacion de pinon,Mecánico,26.98,piñon motriz desplazado
L4,05-12-2023,2023,dic,50,Turno Noche,Codificador,Parada codificacion,Eléctrico,20.72,ajuste codificado por golpe en cabezal de impresion
L1,05-12-2023,2023,dic,50,Turno Tarde,Sopladora,Trabamiento de elevador de preformas,Mecánico,14.72,
L1,05-12-2023,2023,dic,50,Turno Tarde,Robopac,Problema carga de bateri­a,Paros Menores,7.92,
L4,05-12-2023,2023,dic,50,Turno Día,Omnivision,Ajuste electrico o mecanico,Paros Menores,4.16,
L1,05-12-2023,2023,dic,50,Turno Día,Llenadora,Reparacion - Llenadora,Paros Menores,4.16,
L4,05-12-2023,2023,dic,50,Turno Noche,Codificador,Parada codificacion,Paros Menores,3.53,
L4,05-12-2023,2023,dic,50,Turno Noche,Coronador,Reparacion - Coronador,Paros Menores,2.38,
L4,05-12-2023,2023,dic,50,Turno Noche,Coronador,Reparacion - Coronador,Paros Menores,2.26,
L4,05-12-2023,2023,dic,50,Turno Noche,Coronador,Reparacion - Coronador,Paros Menores,2.13,
L4,05-12-2023,2023,dic,50,Turno Noche,Coronador,Reparacion - Coronador,Paros Menores,2.1,
L4,05-12-2023,2023,dic,50,Turno Noche,Codificador,Parada codificacion,Paros Menores,1.43,
L1,05-12-2023,2023,dic,50,Turno Tarde,Sopladora,Trabamiento de elevador de preformas,Paros Menores,0.84,
L4,05-12-2023,2023,dic,50,Turno Noche,Coronador,Reparacion - Coronador,Paros Menores,0.7,
L4,05-12-2023,2023,dic,50,Turno Noche,Codificador,Parada codificacion,Paros Menores,0.23,
L1,06-12-2023,2023,dic,50,Turno Tarde,Transporte,Divisor de paquetes,Paros Menores,7.53,
L1,06-12-2023,2023,dic,50,Turno Noche,Prime,Trabamiento de producto,Paros Menores,4.61,
L1,06-12-2023,2023,dic,50,Turno Día,Etiquetadora,Empalme defectuoso - Etiquetadora,Paros Menores,1.31,
L1,07-12-2023,2023,dic,50,Turno Tarde,Sopladora,Cambio o reparacion de sensor - Sopladora,Eléctrico,14.64,
L1,07-12-2023,2023,dic,50,Turno Tarde,Sopladora,Trabamiento estrella transferencia,Mecánico,13.19,
L1,07-12-2023,2023,dic,50,Turno Noche,Prime,Ajuste de parametros por electrico,Paros Menores,6.38,
L1,07-12-2023,2023,dic,50,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,5.85,
L1,07-12-2023,2023,dic,50,Turno Tarde,Sopladora,Trabamiento estrella transferencia,Paros Menores,5.09,
L1,07-12-2023,2023,dic,50,Turno Noche,Prime,Trabamiento de producto,Paros Menores,4.35,
L1,07-12-2023,2023,dic,50,Turno Tarde,Prime,Ajuste de parametros por electrico,Paros Menores,4.17,
L1,07-12-2023,2023,dic,50,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,4.12,
L4,07-12-2023,2023,dic,50,Turno Día,Omnivision,Ajuste electrico o mecanico,Paros Menores,3.55,
L1,07-12-2023,2023,dic,50,Turno Noche,Prime,Trabamiento de producto,Paros Menores,3.47,
L1,07-12-2023,2023,dic,50,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,2.74,
L1,07-12-2023,2023,dic,50,Turno Tarde,Sopladora,Trabamiento estrella transferencia,Paros Menores,1.74,
L4,07-12-2023,2023,dic,50,Turno Día,Omnivision,Ajuste electrico o mecanico,Paros Menores,1.1,
L4,11-12-2023,2023,dic,51,Turno Día,Codificador,Parada codificacion,Eléctrico,34.94,manchas en codificado leibinger
L1,11-12-2023,2023,dic,51,Turno Tarde,Sopladora,Problema en el Chiller,Eléctrico,34.28,falla TC1
L4,11-12-2023,2023,dic,51,Turno Día,Codificador,Parada codificacion,Paros Menores,7.49,manchas en codificado leibinger
L1,11-12-2023,2023,dic,51,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,6.41,falla TC1
L1,11-12-2023,2023,dic,51,Turno Día,Sopladora,Problema en el Chiller,Paros Menores,5.82,
L1,11-12-2023,2023,dic,51,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,2.32,falla TC1
L3,11-12-2023,2023,dic,51,Turno Día,Paletizadora,Cai­da de automatico - Paletizadora,Paros Menores,1.61,
L1,11-12-2023,2023,dic,51,Turno Día,Robopac,Corte de Film en Robopack,Paros Menores,1.2,
L4,11-12-2023,2023,dic,51,Turno Día,Codificador,Parada codificacion,Paros Menores,0.23,manchas en codificado leibinger
L1,12-12-2023,2023,dic,51,Turno Tarde,Sopladora,Ajuste cierre de molde,Mecánico,34.87,falta de perno de fijacion en porta molde y amortiguador defectuoso
L1,12-12-2023,2023,dic,51,Turno Tarde,Sopladora,Molde con problemas,Mecánico,22.74,falta de perno de fijacion en porta molde y amortiguador defectuoso
L3,12-12-2023,2023,dic,51,Turno Noche,Desencajonadora,Cambio plastico de transporte - Desencajonadora,Mecánico,18.13,Se sale cadena y se enreda con plastico guia
L1,12-12-2023,2023,dic,51,Turno Tarde,Sopladora,Molde con problemas,Mecánico,15,falta de perno de fijacion en porta molde y amortiguador defectuoso
L1,12-12-2023,2023,dic,51,Turno Tarde,Sopladora,Problema en el Chiller,Eléctrico,9.85,falla TC1
L1,12-12-2023,2023,dic,51,Turno Tarde,Transporte,Regulacion de velocidad,Paros Menores,6.87,
L1,12-12-2023,2023,dic,51,Turno Día,Tunel,"Cai­da de botellas, ajuste de traspasos",Paros Menores,4.63,
L1,12-12-2023,2023,dic,51,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,4.59,falla TC1
L3,12-12-2023,2023,dic,51,Turno Noche,Desencajonadora,Cambio plastico de transporte - Desencajonadora,Paros Menores,4.25,Se sale cadena y se enreda con plastico guia
L4,12-12-2023,2023,dic,51,Turno Día,Paletizadora,Trabamiento de paletas,Paros Menores,4.03,
L4,12-12-2023,2023,dic,51,Turno Día,Paletizadora,Sensor entrada divisor,Paros Menores,4.03,
L1,12-12-2023,2023,dic,51,Turno Noche,Tunel,Falla en motor,Paros Menores,3.74,falla motor m7
L3,12-12-2023,2023,dic,51,Turno Noche,Omnivision,Ajuste electrico o mecanico,Paros Menores,2.6,
L1,12-12-2023,2023,dic,51,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,1.58,falla TC1
L1,12-12-2023,2023,dic,51,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.5,
L1,12-12-2023,2023,dic,51,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.34,
L3,12-12-2023,2023,dic,51,Turno Noche,Desencajonadora,Cambio plastico de transporte - Desencajonadora,Paros Menores,0.17,Se sale cadena y se enreda con plastico guia
L3,13-12-2023,2023,dic,51,Turno Noche,Etiquetadora,Falla de piston en la entrada de botellas,Mecánico,14.95,Magazin no se acciona Se lubrica cilindro y valvulas de magazin
L1,13-12-2023,2023,dic,51,Turno Día,Robopac,Problema red inalambrica,Eléctrico,12,
L4,13-12-2023,2023,dic,51,Turno Noche,Codificador,Ajuste por cambio de fecha,Eléctrico,10.75,Fecha erronea
L1,13-12-2023,2023,dic,51,Turno Día,Llenadora,Defectos Nudos PLC,Paros Menores,7.8,falla cerradura puerta 38 
L1,13-12-2023,2023,dic,51,Turno Noche,Tunel,Falla en motor,Paros Menores,5.19,falla motor M8
L4,13-12-2023,2023,dic,51,Turno Noche,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,4.05,
L1,13-12-2023,2023,dic,51,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,3.94,
L1,13-12-2023,2023,dic,51,Turno Noche,Sopladora,Problema en el Chiller,Paros Menores,3.27,falla TC1
L1,13-12-2023,2023,dic,51,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,3.19,falla TC1
L1,13-12-2023,2023,dic,51,Turno Tarde,Mixer,Presion de Co2 - Mantenimiento,Paros Menores,3.17,
L1,13-12-2023,2023,dic,51,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,3.17,falla TC1
L1,13-12-2023,2023,dic,51,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,2.69,falla TC1
L1,13-12-2023,2023,dic,51,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,2.62,falla TC1
L4,13-12-2023,2023,dic,51,Turno Noche,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,2.45,
L1,13-12-2023,2023,dic,51,Turno Día,Sopladora,Problema en el Chiller,Paros Menores,2.37,falla TC1
L1,13-12-2023,2023,dic,51,Turno Día,Sopladora,Problema en el Chiller,Paros Menores,1.61,falla TC1
L1,13-12-2023,2023,dic,51,Turno Día,Sopladora,Problema en el Chiller,Paros Menores,1.13,falla TC1
L1,13-12-2023,2023,dic,51,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.26,
L4,14-12-2023,2023,dic,51,Turno Noche,Codificador,cabezal sucio,Eléctrico,9.96,"Mal posición del codificador, se realiza limpieza al equipo"
L4,14-12-2023,2023,dic,51,Turno Noche,Codificador,cabezal sucio,Paros Menores,4.3,"Mal posición del codificador, se realiza limpieza al equipo"
L1,14-12-2023,2023,dic,51,Turno Noche,Prime,Trabamiento de producto,Paros Menores,3.54,
L1,14-12-2023,2023,dic,51,Turno Tarde,Cop,Por Intervencion de mecanico,Paros Menores,1.33,
L1,14-12-2023,2023,dic,51,Turno Día,Sopladora,Problema en el Chiller,Paros Menores,1.27,falla TC1
L1,14-12-2023,2023,dic,51,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.64,
L4,15-12-2023,2023,dic,51,Turno Día,Codificador,falla de impresion reiteradas,Eléctrico,22.51,suciedad en placas deflectoras
L4,15-12-2023,2023,dic,51,Turno Noche,Decapsuladora,Ajustes por falla,Paros Menores,9.78,
L4,15-12-2023,2023,dic,51,Turno Día,Transporte,Cai­da envase frecuente sala de embotellado por velocidad,Paros Menores,7.83,
L4,15-12-2023,2023,dic,51,Turno Día,Transporte,Cambio o reparacion de sensor - Transporte,Paros Menores,6.16,Sensor transporte salida omnivisión con falla.
L4,15-12-2023,2023,dic,51,Turno Día,Transporte,Cambio o reparacion de sensor - Transporte,Paros Menores,5.86,
L3,15-12-2023,2023,dic,51,Turno Día,Paletizadora,Se quiebra pieza,Paros Menores,3.76,
L4,15-12-2023,2023,dic,51,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,3.31,
L4,15-12-2023,2023,dic,51,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,3.22,
L4,15-12-2023,2023,dic,51,Turno Día,Codificador,falla de impresion reiteradas,Paros Menores,2.93,suciedad en placas deflectoras
L4,15-12-2023,2023,dic,51,Turno Noche,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,2.9,
L4,15-12-2023,2023,dic,51,Turno Día,Transporte,Cai­da envase frecuente sala de embotellado por velocidad,Paros Menores,2.05,
L4,15-12-2023,2023,dic,51,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.4,
L4,15-12-2023,2023,dic,51,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.3,
L3,15-12-2023,2023,dic,51,Turno Noche,Omnivision,Ajuste electrico o mecanico,Paros Menores,1.26,
L4,15-12-2023,2023,dic,51,Turno Día,Codificador,falla de impresion reiteradas,Paros Menores,1.25,suciedad en placas deflectoras
L4,15-12-2023,2023,dic,51,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.08,
L4,15-12-2023,2023,dic,51,Turno Día,Transporte,Cambio o reparacion de sensor - Transporte,Paros Menores,0.95,
L3,15-12-2023,2023,dic,51,Turno Día,Paletizadora,Se quiebra pieza,Paros Menores,0.89,
L4,15-12-2023,2023,dic,51,Turno Día,Codificador,falla de impresion reiteradas,Paros Menores,0.68,suciedad en placas deflectoras
L1,15-12-2023,2023,dic,51,Turno Noche,Sopladora,Trabamiento de Preformas,Paros Menores,0.4,
L4,16-12-2023,2023,dic,51,Turno Noche,Coronador,Cambio o reparacion - Coronador,Mecánico,29.23,plastico guia en escote no corresponde
L4,16-12-2023,2023,dic,51,Turno Noche,Coronador,Cambio o reparacion - Coronador,Mecánico,21.72,plastico guia en escote no corresponde
L4,16-12-2023,2023,dic,51,Turno Noche,Codificador,cabezal sucio,Eléctrico,16.94,Segundo codificado. (Apagón de equipo).
L4,16-12-2023,2023,dic,51,Turno Noche,Codificador,cabezal sucio,Eléctrico,15.21,Segundo codificado. (Apagón de equipo).
L4,16-12-2023,2023,dic,51,Turno Noche,Codificador,cabezal sucio,Eléctrico,13.22,Segundo codificado. (Apagón de equipo).
L1,16-12-2023,2023,dic,51,Turno Día,Etiquetadora,Trancon de botella en la salida - Etiquetadora,Paros Menores,7.97,
L1,16-12-2023,2023,dic,51,Turno Día,Robopac,Problema en Soldadora,Paros Menores,6.1,
L4,16-12-2023,2023,dic,51,Turno Noche,Codificador,cabezal sucio,Paros Menores,5.6,Segundo codificado. (Apagón de equipo).
L4,16-12-2023,2023,dic,51,Turno Día,Codificador,cabezal sucio,Paros Menores,5.03,Segundo codificado. Ajustes al equipo
L1,16-12-2023,2023,dic,51,Turno Día,Robopac,Problema en Soldadora,Paros Menores,4.01,
L4,16-12-2023,2023,dic,51,Turno Día,Codificador,cabezal sucio,Paros Menores,1.68,Segundo codificado. Ajustes al equipo
L4,16-12-2023,2023,dic,51,Turno Noche,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.63,plastico guia en escote no corresponde
L4,16-12-2023,2023,dic,51,Turno Noche,Coronador,Cambio o reparacion - Coronador,Paros Menores,1.15,plastico guia en escote no corresponde
L4,16-12-2023,2023,dic,51,Turno Noche,Codificador,cabezal sucio,Paros Menores,0.88,Segundo codificado. (Apagón de equipo).
L4,16-12-2023,2023,dic,51,Turno Noche,Codificador,cabezal sucio,Paros Menores,0.77,Segundo codificado. (Apagón de equipo).
L4,16-12-2023,2023,dic,51,Turno Noche,Codificador,cabezal sucio,Paros Menores,0.17,Segundo codificado. (Apagón de equipo).
L4,16-12-2023,2023,dic,51,Turno Día,Codificador,cabezal sucio,Paros Menores,0.12,Segundo codificado. Ajustes al equipo
L4,18-12-2023,2023,dic,52,Turno Día,Decapsuladora,Ajustes por falla,Eléctrico,13.55,
L4,18-12-2023,2023,dic,52,Turno Día,Codificador,Falta tinta,Paros Menores,5.98,
L1,18-12-2023,2023,dic,52,Turno Día,Paletizadora,Problema volteador de pallets,Paros Menores,5.89,
L4,18-12-2023,2023,dic,52,Turno Día,Decapsuladora,Ajuste o cambio de sensor - Decapsuladora,Paros Menores,4.2,
L1,18-12-2023,2023,dic,52,Turno Día,Prime,Trabamiento de producto,Paros Menores,4.19,
L1,18-12-2023,2023,dic,52,Turno Día,Sopladora,Problema en el Chiller,Paros Menores,4.08,
L1,18-12-2023,2023,dic,52,Turno Día,Sopladora,Problema en el Chiller,Paros Menores,3.24,
L1,18-12-2023,2023,dic,52,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,2.7,
L1,18-12-2023,2023,dic,52,Turno Tarde,Prime,Trabamiento de producto,Paros Menores,2.68,
L4,18-12-2023,2023,dic,52,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,2.3,
L1,18-12-2023,2023,dic,52,Turno Día,Prime,Trabamiento de producto,Paros Menores,2.19,
L1,18-12-2023,2023,dic,52,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,2,
L4,18-12-2023,2023,dic,52,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,1.95,
L1,18-12-2023,2023,dic,52,Turno Día,Sopladora,Problema en el Chiller,Paros Menores,1.83,
L1,18-12-2023,2023,dic,52,Turno Tarde,Sopladora,Problema en el Chiller,Paros Menores,1.62,
L3,18-12-2023,2023,dic,52,Turno Día,Omnivision,Ajuste electrico o mecanico,Paros Menores,1.33,
L1,18-12-2023,2023,dic,52,Turno Tarde,Sopladora,Trabamiento de Preformas,Paros Menores,0.89,
L1,18-12-2023,2023,dic,52,Turno Día,Mixer,Error de Mezcla,Paros Menores,0.23,
L4,19-12-2023,2023,dic,52,Turno Día,Llenadora,Ajuste encoder - Llenadora,Eléctrico,42.25,
L4,19-12-2023,2023,dic,52,Turno Noche,Transporte,Falla de Motor - Transporte,Eléctrico,11.3,
L4,19-12-2023,2023,dic,52,Turno Noche,Llenadora,Reparacion - Llenadora,Paros Menores,6.2,
L1,19-12-2023,2023,dic,52,Turno Tarde,Etiquetadora,Empalme defectuoso - Etiquetadora,Paros Menores,4.85,
L4,19-12-2023,2023,dic,52,Turno Noche,Llenadora,Reparacion - Llenadora,Paros Menores,3.6,
L4,19-12-2023,2023,dic,52,Turno Noche,Decapsuladora,Ajustes por falla,Paros Menores,3.15,
L1,19-12-2023,2023,dic,52,Turno Día,Transporte,Divisor de paquetes,Paros Menores,2.82,
L4,19-12-2023,2023,dic,52,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,2.55,
L3,19-12-2023,2023,dic,52,Turno Día,Etiquetadora,Empalme defectuoso - Etiquetadora,Paros Menores,1.86,
L1,19-12-2023,2023,dic,52,Turno Tarde,Paletizadora,Problema en compactador,Paros Menores,1.78,
L1,19-12-2023,2023,dic,52,Turno Noche,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,1.65,
L4,19-12-2023,2023,dic,52,Turno Noche,Llenadora,Reparacion - Llenadora,Paros Menores,1.6,
L3,19-12-2023,2023,dic,52,Turno Noche,Paletizadora,Cai­da de automatico - Paletizadora,Paros Menores,1.56,
L1,19-12-2023,2023,dic,52,Turno Tarde,Transporte,Divisor de paquetes,Paros Menores,1.44,
L4,19-12-2023,2023,dic,52,Turno Noche,Llenadora,Reparacion - Llenadora,Paros Menores,1.4,
L1,19-12-2023,2023,dic,52,Turno Noche,Mixer,Error de Mezcla,Paros Menores,1.35,
L4,19-12-2023,2023,dic,52,Turno Noche,Decapsuladora,Ajustes por falla,Paros Menores,1.3,
L1,19-12-2023,2023,dic,52,Turno Día,Transporte,Divisor de paquetes,Paros Menores,0.87,
L1,19-12-2023,2023,dic,52,Turno Noche,Capsuladora,Trancon de tapas en pista de bajada - Mantenimiento,Paros Menores,0.55,
L1,19-12-2023,2023,dic,52,Turno Tarde,Transporte,Divisor de paquetes,Paros Menores,0.45,
L4,19-12-2023,2023,dic,52,Turno Noche,Decapsuladora,Ajustes por falla,Paros Menores,0.45,
L1,20-12-2023,2023,dic,52,Turno Día,Transporte,Divisor de paquetes,Mecánico,23.25,
L1,20-12-2023,2023,dic,52,Turno Noche,Etiquetadora,Falla Etiquetadora,Mecánico,11.06,
L1,20-12-2023,2023,dic,52,Turno Día,Paletizadora,Bloqueo entrada pallets,Paros Menores,10.53,
L1,20-12-2023,2023,dic,52,Turno Noche,Etiquetadora,Falla Etiquetadora,Mecánico,8.13,
L1,20-12-2023,2023,dic,52,Turno Noche,Etiquetadora,Trancon de botella en la salida - Etiquetadora,Paros Menores,6,
L1,20-12-2023,2023,dic,52,Turno Tarde,Transporte,Divisor de paquetes,Paros Menores,4.24,
L4,20-12-2023,2023,dic,52,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,2.7,
L4,20-12-2023,2023,dic,52,Turno Día,Llenadora,Lubricacion de pedestales - Llenadora,Paros Menores,2.6,
L1,20-12-2023,2023,dic,52,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,2.15,
L4,20-12-2023,2023,dic,52,Turno Día,Lavadora de Botellas,Trabamiento de botellas en la salida - Mantenimiento,Paros Menores,1.98,
L1,20-12-2023,2023,dic,52,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,1.96,
L3,20-12-2023,2023,dic,52,Turno Día,Omnivision,Ajuste electrico o mecanico,Paros Menores,1.59,
L3,20-12-2023,2023,dic,52,Turno Día,Omnivision,Ajuste electrico o mecanico,Paros Menores,1.54,
L1,20-12-2023,2023,dic,52,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,1.51,
L1,20-12-2023,2023,dic,52,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,1.32,
L1,20-12-2023,2023,dic,52,Turno Tarde,Llenadora,Espumado al inicio de proceso,Paros Menores,1.27,
L4,20-12-2023,2023,dic,52,Turno Día,Coronador,Trancones reiterados pista de bajada,Paros Menores,1.18,
L1,20-12-2023,2023,dic,52,Turno Tarde,Paletizadora,Ajuste o cambio de encoder - Paletizadora,Paros Menores,0.69,
L1,20-12-2023,2023,dic,52,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,0.66,
L1,20-12-2023,2023,dic,52,Turno Noche,Transporte,Divisor de paquetes,Paros Menores,0.52,
